rainfall_mm,rainfall_24h,river_level,river_level_change,distance_to_danger,historical_flood_frequency,flood_affected_area,flood_confidence,flood_occurred
246.79390414388985,308.49,7.43726455022875,0.4507,2.56,0,0.0,0.83,1
178.0428599562914,222.55,3.5343391072314576,0.2411,6.47,0,0.0,0.637,1
299.2033647850495,374.0,2.614377121620939,0.1179,7.39,0,0.0,0.872,1
236.0637593462889,295.08,3.5938146320282947,0.4814,6.41,1,2.36,0.871,1
82.09987623054799,102.62,2.194839313100261,0.1192,7.81,1,0.82,0.846,0
79.30353531800887,99.13,2.9965247899984524,0.3667,7.0,1,0.79,0.951,0
100.76948103510212,125.96,5.679852853703765,0.3924,4.32,0,0.0,0.751,0
252.9778441943228,316.22,8.640325459584211,0.2153,1.36,0,0.0,0.961,0
8.186295195169679,10.23,3.7086935891678063,0.345,6.29,1,0.08,0.615,0
69.05438366137732,86.32,3.206717772441303,0.2862,6.79,0,0.0,0.645,1
271.47552610328006,339.34,7.817898786449065,0.096,2.18,0,0.0,0.765,1
191.9689308249756,239.96,0.2242638355795612,0.3799,9.78,1,1.92,0.838,0
68.05412865031693,85.07,3.0207632541182337,0.464,6.98,1,0.68,0.613,0
65.7434904697741,82.18,4.521708185442338,0.2443,5.48,1,0.66,0.827,1
258.78543052782913,323.48,6.006616768491085,0.4972,3.99,0,0.0,0.723,0
268.1272524831139,335.16,1.560615297786937,0.214,8.44,0,0.0,0.955,1
76.83932728863458,96.05,4.3285439805529125,0.2399,5.67,1,0.77,0.813,1
126.15310742295968,157.69,5.663004668819045,0.3369,4.34,0,0.0,0.835,0
250.37872158849515,312.97,5.102504584736023,0.0929,4.9,1,2.5,0.978,0
231.3022315829656,289.13,5.745510780465695,0.451,4.25,1,2.31,0.906,1
244.17483196982533,305.22,6.6239826746152195,0.4006,3.38,0,0.0,0.775,1
155.51945723639062,194.4,3.793726691315218,0.4362,6.21,1,1.56,0.791,0
273.46471449155194,341.83,0.6363574177599263,0.3048,9.36,0,0.0,0.859,0
97.78546318633056,122.23,0.5555628230625342,0.4419,9.44,0,0.0,0.68,0
47.00164030425541,58.75,8.587146470198228,0.34,1.41,0,0.0,0.635,1
212.61969976945943,265.77,6.7741921682854525,0.2558,3.23,1,2.13,0.724,0
161.8063248020689,202.26,7.6418468251725375,0.4659,2.36,0,0.0,0.911,0
256.3757306428443,320.47,9.288046199302022,0.2199,0.71,1,2.56,0.703,0
24.34777473741449,30.43,7.505444033056378,0.2503,2.49,0,0.0,0.652,1
253.10772103142008,316.38,6.923012684145627,0.0848,3.08,0,0.0,0.688,0
87.98839596264666,109.99,6.5575853890640134,0.4738,3.44,0,0.0,0.872,1
196.4567001504549,245.57,2.5857338467581084,0.1105,7.41,1,1.96,0.846,1
12.038636723476737,15.05,9.572940717475577,0.1007,0.43,1,0.12,0.875,0
182.8743888910802,228.59,5.420443080659695,0.0506,4.58,0,0.0,0.729,0
215.1815067562008,268.98,2.2207389461860716,0.2267,7.78,1,2.15,0.96,0
110.62506435168608,138.28,2.098262110728031,0.1368,7.9,1,1.11,0.781,1
64.62321157864207,80.78,8.152659114940398,0.3704,1.85,0,0.0,0.805,0
161.2892029810635,201.61,2.5020860145627974,0.1538,7.5,0,0.0,0.98,0
249.95724133069396,312.45,0.4142639787584179,0.3604,9.59,0,0.0,0.992,0
97.06420748899524,121.33,4.28412272834647,0.098,5.72,1,0.97,0.865,1
75.74078925638386,94.68,8.173504547328779,0.115,1.83,0,0.0,0.978,1
83.68059259130631,104.6,4.144396411860094,0.4031,5.86,0,0.0,0.817,1
284.7396458749993,355.92,8.035475776019341,0.1855,1.96,0,0.0,0.723,1
107.7830747293679,134.73,8.272109757617002,0.0559,1.73,0,0.0,0.726,1
1.0812719664861523,1.35,8.577071627894075,0.4807,1.42,0,0.0,0.824,1
234.50436238788592,293.13,5.888998407660207,0.0887,4.11,0,0.0,0.842,1
209.78243860061704,262.23,6.994707701724257,0.0751,3.01,0,0.0,0.776,1
38.57047938089067,48.21,2.6185906083657584,0.1792,7.38,0,0.0,0.954,1
295.47127474047375,369.34,0.99697943016393,0.0478,9.0,0,0.0,0.771,1
182.41868559153335,228.02,5.327805241800846,0.0778,4.67,0,0.0,0.709,0
150.23384728218045,187.79,0.1058189259799424,0.4232,9.89,1,1.5,0.603,1
114.66578028686732,143.33,4.657378509523667,0.0858,5.34,0,0.0,0.988,0
269.6018266690914,337.0,1.020936200695758,0.0557,8.98,1,2.7,0.93,1
73.18904442556898,91.49,1.0842029980506451,0.44,8.92,1,0.73,0.846,0
85.73067006597056,107.16,8.707834158854489,0.2219,1.29,0,0.0,0.932,1
36.72324200597007,45.9,6.405181923060354,0.0786,3.59,0,0.0,0.924,0
227.735728675278,284.67,6.452342986480478,0.2908,3.55,1,2.28,0.973,0
178.664784121756,223.33,4.044766754891604,0.0208,5.96,1,1.79,0.754,1
182.7198507763495,228.4,4.132543239375133,0.2137,5.87,0,0.0,0.822,1
65.54112930583909,81.93,3.0310769280931096,0.2952,6.97,1,0.66,0.639,0
195.35051673812515,244.19,4.343585332920799,0.4786,5.66,1,1.95,0.986,0
229.6375341740592,287.05,5.871250614068569,0.1632,4.13,0,0.0,0.994,1
107.36655921770678,134.21,1.865890577064796,0.3825,8.13,1,1.07,0.916,0
240.40414318851367,300.51,2.6168344691792234,0.0663,7.38,0,0.0,0.782,1
104.63717655960627,130.8,4.947539361782014,0.2168,5.05,1,1.05,0.799,1
227.4415384527863,284.3,3.847803020255193,0.1116,6.15,1,2.27,0.774,0
